ID,Outlet,Funding,State,Community,Website,Features
"3,171.00",York News-Times,Large Chain,Nebraska,York,https://yorknewstimes.com/,
72.00,Nevada Current,Nonprofit,Nevada,-,https://nevadacurrent.com/,
140.00,The Nevada Independent,Nonprofit,Nevada,-,https://thenevadaindependent.com/,Spanish & English
"2,189.22",Public News Service - Nevada,Other,Nevada,-,https://www.publicnewsservice.org/state-nevada/NV,Public News Service
"2,045.02",Record Courier,Independent,Nevada,-,https://www.recordcourier.com/,
"2,077.28",Center Square Nevada,Nonprofit,Nevada,--,https://www.thecentersquare.com/Nevada/,taxpayer sensibility
"2,045.00",Nevada Appeal,Independent,Nevada,Carson City / Lahotan Valley,https://www.nevadaappeal.com/,Locally owned
"2,044.00",Elko Daily Free Press,Large Chain,Nevada,Elko,https://elkodaily.com/,
"2,045.01",Lahotan Valley Appeal,Independent,Nevada,Lahotan Valley,https://www.nevadaappeal.com/news/lahontan-valley/,
"2,837.00",Moonshine Ink,Independent,Nevada,Lake Tahoe (N,https://www.moonshineink.com/tahoe-news/,
"1,793.00",Cafecito Nevada,Nonprofit,Nevada,Las Vegas,https://thenevadaindependent.com/podcasts/cafecito-con-luz,Spanish & English / Latino
"1,673.00",El Mundo Las Vegas,Independent,Nevada,Las Vegas,https://elmundo.net/www.elmundo.net/locales,Spanish
"2,339.00",Las Vegas Sun,Independent,Nevada,Las Vegas,https://lasvegassun.com/,
164.00,The Sierra Nevada Ally,Nonprofit,Nevada,Reno,https://sierranevadaally.org/,Alliance of Nonprofit News Outlets (ANNO) Member
"1,670.00",Reno News and Review,Other,Nevada,Reno,https://renonr.com/,
141.00,This Is Reno,Independent,Nevada,Reno,https://thisisreno.com/,
824.00,In Depth New Hampshire,Nonprofit,New Hampshire,-,https://indepthnh.org/,
419.00,New Hampshire Bulletin,Nonprofit,New Hampshire,-,https://newhampshirebulletin.com/,
66.00,Granite State News Collaborative,Other,New Hampshire,-,https://collaborativenh.org/,Collaborative
"2,189.23",Public News Service - New Hampshire,Other,New Hampshire,-,https://www.publicnewsservice.org/state-new-hampshire/NH,Public News Service
"1,833.00",603 Diversity,Independent,New Hampshire,-,https://www.nhmagazine.com/603-diversity/,Employee-Owned
"1,693.20",New Hampshire Latino News,Independent,New Hampshire,-,https://nhlatinonews.com/,Latino
"1,837.07",Carriage Town News,Independent,New Hampshire,- Southern NH,https://www.carriagetownenews.com/,
"2,077.29",Center Square New Hampshire,Nonprofit,New Hampshire,--,https://www.thecentersquare.com/new_hampshire/,taxpayer sensibility
"3,408.08",The Baysider,Independent,New Hampshire,Alton Bay,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=16,
"1,834.02",Berlin Daily Sun,Independent,New Hampshire,Berlin,https://www.conwaydailysun.com/berlin_sun/,
"3,408.01",Carroll County Independent,Independent,New Hampshire,Carroll County,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=18,
"1,911.04",Concord Monitor,Independent,New Hampshire,Concord,https://www.concordmonitor.com/,
"1,834.00",The Conway Daily Sun,Independent,New Hampshire,Conway,https://www.conwaydailysun.com,
"3,408.02",Coos County Democrat,Independent,New Hampshire,Coos County,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=19,
"3,408.03",Gilford Steamer,Independent,New Hampshire,Gilford,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=20,
"3,012.00",Caledonian Record,Independent,New Hampshire,Grafton County,https://www.caledonianrecord.com/,
420.00,The Keene Sentinel,Independent,New Hampshire,Keene,https://www.sentinelsource.com/,
"1,834.01",Laconia Daily Sun,Independent,New Hampshire,Laconia,https://www.laconiadailysun.com/,
"3,408.05",Littleton Courier,Independent,New Hampshire,Littleton,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=22,
"1,838.00",Manchester Ink Link,Other,New Hampshire,Manchester,https://manchesterinklink.com/,
"3,408.06",Meredith News,Independent,New Hampshire,Meredith,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=23,
"1,837.01",The Eagle-Tribune,Independent,New Hampshire,Merrimack Valley,https://www.eagletribune.com/,
"1,911.06",The Monadnock Ledger-Transcript,Independent,New Hampshire,Monadnock,https://www.ledgertranscript.com/,
"1,840.00",The Nashua Telegraph,Independent,New Hampshire,Nashua,https://www.nashuatelegraph.com/,
"3,408.07",Record Enterprise,Independent,New Hampshire,Plymouth,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=25,
"1,837.08",Derry News,Independent,New Hampshire,Rockingham County,https://www.derrynews.com/,
"3,408.09",Winnisquam Echo,Independent,New Hampshire,Tilton,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=26,
"1,836.00",The Eagle Times,Independent,New Hampshire,Twin State Valley,https://www.eagletimes.com,
"1,911.07",Valley News,Independent,New Hampshire,West Lebanon,https://www.vnews.com/,
"3,408.04",Granite State News,Independent,New Hampshire,Wolfeboro,https://salmonpress.com/PdfSource/PublicPdfArchives?publicationId=21,
"2,227.00",NJ News Outlet Map and List,List of outlets,New Jersey,-,https://newsecosystems.org/njmap/,
424.00,New Jersey Monitor,Nonprofit,New Jersey,-,https://newjerseymonitor.com/,
"2,537.00",The Jersey Vindicator,Nonprofit,New Jersey,-,https://jerseyvindicator.org,high-quality investigative and public-service journalism
"1,217.00",Black in Jersey,Independent,New Jersey,-,https://www.blackinjersey.com,Black-owned
"2,334.01",Mosaic,Independent,New Jersey,-,https://mosaic.nj.com/,Spanish & English
"2,073.02",New Jersery Hispano,Independent,New Jersey,-,https://hispanonewjersey.com/,Spanish
"2,353.00",New Jersey Globe,Independent,New Jersey,-,https://newjerseyglobe.com/topics/year-in-review/,
"3,428.02",News India Times (NJ),Independent,New Jersey,-,https://newsindiatimes.com/category/community/new-york/,
"2,334.00",NJ Advance Media,Independent,New Jersey,-,https://www.nj.com/,
"1,247.00",NJ Urban News,Independent,New Jersey,-,https://njurbannews.com/,Black voice
"3,128.00",CentralJersey.com,Independent,New Jersey,- (Central),https://centraljersey.com/about-us/,
"2,077.30",Center Square New Jersey,Nonprofit,New Jersey,--,https://www.thecentersquare.com/new_jersey/,taxpayer sensibility
"2,901.19",TAPinto Greater Olean,Independent,New Jersey,"Allegany, Cuba, Hinsdale, Olean, Portville",https://www.tapinto.net/towns/greater-olean,
"2,026.00",Asbury Park Reporter,Other,New Jersey,Asbury Park,https://asburyparkreporter.com/,
"2,019.00",Stories of Atlantic City,Nonprofit,New Jersey,Atlantic City,https://storiesofatlanticcity.com/,
"2,060.00",Atlantic City Focus,Independent,New Jersey,Atlantic City,https://www.atlanticcityfocus.com/categories/news,
"3,059.03",Atlantic County Documenters,College-based,New Jersey,Atlantic County,https://workforce.atlanticcape.edu/community-news.php,Documents publilc meetings in Atlantic County townships
138.00,NJ Pen,Independent,New Jersey,Audubon,https://www.njpen.com/,
"2,901.05",TAPinto Bayonne,Independent,New Jersey,Bayonne,https://www.tapinto.net/towns/bayonne,
"3,413.00",Korean Bergen News,Independent,New Jersey,Bergen County,https://www.kbergennews.com/category/new-jersey-local-news/,Korean
"2,854.03",The Berkeley Times,Independent,New Jersey,Berkeley Township,https://issuu.com/micromediapubs/stacks/80ee5767d39942c18617b82cd494af5c,
"2,844.01",Bernardsville News,Independent,New Jersey,Bernardsville,https://www.newjerseyhills.com/bernardsville_news/,
"2,901.03",TAPinto Bloomfield,Independent,New Jersey,Bloomfield,https://www.tapinto.net/towns/bloomfield,
"3,128.06",Bordentown Register News,Independent,New Jersey,Bordentown,https://centraljersey.com/brn/,
"2,854.04",The Brick Times,Independent,New Jersey,Brick Township,https://issuu.com/micromediapubs/stacks/57d03b4d07ad44ae87e1f624a678c2fd,
"2,057.00",70 and 73,Independent,New Jersey,Camden County,https://www.70and73.com/,
"3,059.02",Cape May County Documenters,College-based,New Jersey,Cape May,https://workforce.atlanticcape.edu/community-news.php,Documents publilc meetings in Cape May County townships
422.00,Cape May County Herald,Independent,New Jersey,Cape May County,https://www.capemaycountyherald.com/,
"2,844.02",Chatham Courier,Independent,New Jersey,Chatham,https://www.newjerseyhills.com/chatham_courier/,
631.00,The Clifton Times,Other,New Jersey,Clifton,http://www.theCliftonTimes.com/,
"2,028.00",Clinton Hill Community Action News,Nonprofit,New Jersey,Clinton Hill,https://clintonhillaction.org/,
"3,128.01",Cranbury Press,Independent,New Jersey,Cranbury Township,https://centraljersey.com/cranbury-press/,
827.01,Delaware Currents,Nonprofit,New Jersey,Delaware River watershed,https://delawarecurrents.org/,Delaware River from Catskill Mountains headwaters to the Delaware Bay
"2,901.01",TAPinto East Orange/Orange,Independent,New Jersey,East Orange/Orange,https://www.tapinto.net/towns/east-orange-slash-orange,
421.00,Jersey Bee,Nonprofit,New Jersey,Essex County,https://jerseybee.org/,
"2,844.12",The Progress,Independent,New Jersey,Essex County,https://www.newjerseyhills.com/the_progress/,
"2,901.12",TAPinto Flemington/Raritan/Readington,Independent,New Jersey,Flemington/Raritan/Readington,https://www.tapinto.net/towns/flemington-slash-raritan,
"2,844.04",Florham Park Eagle,Independent,New Jersey,Florham Park,https://www.newjerseyhills.com/florham_park_eagle/,
"2,846.00",42 Freeway,Nonprofit,New Jersey,Glouster County,https://42freeway.com/,
"1,736.00",Hammonton Gazette,Independent,New Jersey,Hammonton.,https://www.hammontongazette.com/,
"2,844.05",Hanover Eagle,Independent,New Jersey,Hanover,https://www.newjerseyhills.com/hanover_eagle/,
"2,901.10",TAPinto Hawthorne,Independent,New Jersey,Hawthorne,https://www.tapinto.net/towns/hawthorne,
"3,128.02",Hillsborough Beacon,Independent,New Jersey,Hillsborough,https://centraljersey.com/hillsborough-beacon/,
"2,901.08",TAPinto Hoboken,Independent,New Jersey,Hoboken,https://www.tapinto.net/towns/hoboken,
"3,128.03",Hopewell Valley News,Independent,New Jersey,Hopewell Valley,https://centraljersey.com/hopewell-valley-news/,
"2,840.00",MercerMe,Independent,New Jersey,Hopewell Valley,https://mercerme.com/,
"2,854.07",The Howell Times,Independent,New Jersey,Howell Township,https://issuu.com/micromediapubs/stacks/b4a5ee2f53f340989ccfdefe42ee88fc,
"2,024.00",Slice of Culture,Other,New Jersey,Hudson County,https://www.sliceofculture.com/,
"2,839.00",Hudson Reporter,Independent,New Jersey,Hudson County,https://hudsonreporter.com/news/,
"2,901.14",TAPinto North Hunterdon,Independent,New Jersey,Hunterdon County (North),https://www.tapinto.net/towns/north-hunterdon,
"2,854.05",The Jackson Times,Independent,New Jersey,Jackson Township,https://issuu.com/micromediapubs/stacks/203851a70cdd4694944be1de3991724a,
"2,892.00",Jersey City Independent,Independent,New Jersey,Jersey City,https://www.tapinto.net/towns/north-hunterdon,
"2,455.00",Jersey City Times,Independent,New Jersey,Jersey City,https://jcitytimes.com/category/news/,
"2,901.07",TAPinto Jersey City,Independent,New Jersey,jersey City,https://www.tapinto.net/towns/jersey-city,
"2,854.06",The Southern Ocean Times,Independent,New Jersey,Jersey Shore,https://issuu.com/micromediapubs/stacks/7bea1c0c0e4c47dfb13a6d3de51a11c4,
"3,128.04",Lawrence Ledger,Independent,New Jersey,Lawrence,https://centraljersey.com/lawrence-ledger/,
"2,844.07",Madison Eagle,Independent,New Jersey,Madison,https://www.newjerseyhills.com/madison_eagle/,
"2,854.02",The Manchester Times,Independent,New Jersey,Manchester,https://issuu.com/micromediapubs/stacks/37137678e59949079d50a721cb705cdf,
423.00,Food Bank News,Nonprofit,New Jersey,Maplewood,https://foodbanknews.org/,Food banks
"2,842.00",Monmouth Journal,Independent,New Jersey,Monmouth County,https://themonmouthjournal.com/,
104.00,Montclair Local,Nonprofit,New Jersey,Montclair,https://montclairlocal.news/,Inst. for Nonprofit News (INN) member
"2,844.08",Morris Newsbee,Independent,New Jersey,Morris County,https://www.newjerseyhills.com/morris_news_bee/,
"2,844.09",Observer Tribune,Independent,New Jersey,Morris County,https://www.newjerseyhills.com/observer-tribune/,
"2,844.10",The Citizen,Independent,New Jersey,Morris County,https://www.newjerseyhills.com/the_citizen/,
"2,841.00",Morristown Green,Independent,New Jersey,Morristown,https://morristowngreen.com/,
"2,901.22",TAPinto Neptune,Independent,New Jersey,Neptune and Neptune City,https://www.tapinto.net/towns/neptune-slash-neptune-city,
"3,059.27",DN: New Brunswick,Nonprofit,New Jersey,New Brunswick,https://newbrunswick-nj.documenters.org/meetings/,Documenting local government
"3,059.06",New Brunswick Documenters,Nonprofit,New Jersey,New Brunswick,https://colab-arts.org/documenters,Documenters Network
"1,069.05",Chalkbeat - Newark,Nonprofit,New Jersey,Newark,https://www.chalkbeat.org/newark/,Education
"3,059.04",Minneapolis Documenters,Nonprofit,New Jersey,Newark,https://minneapolis.documenters.org/,Documents publilc meetings in Minneapolis
68.00,NJ Spotlight News,Nonprofit,New Jersey,Newark,https://www.njspotlightnews.org,
105.00,Public Square,Nonprofit,New Jersey,Newark,https://www.publicsq.org/,Black voice / Inst. for Nonprofit News (INN) member
"1,233.00",Five Wards Media,Independent,New Jersey,Newark,https://www.fivewardsmedia.com,Black voice
"2,334.02",Newark Star-Ledger,Independent,New Jersey,Newark,https://www.nj.com/starledger/,
"2,901.35",TAPinto Newark,Independent,New Jersey,Newark,https://www.tapinto.net/towns/newark,
"2,901.02",TAPinto Nutley,Independent,New Jersey,Nutley,https://www.tapinto.net/towns/nutley,
"2,020.00",Old Bridge,Nonprofit,New Jersey,Old Bridge,https://obresidents.com/about/,Local Government
"2,901.06",TAPinto Paterson,Independent,New Jersey,Paterson,https://www.tapinto.net/towns/paterson,
"2,901.13",TAPinto Plainfield,Independent,New Jersey,Plainfield,https://www.tapinto.net/towns/plainfield,
139.00,Planet Princeton,Independent,New Jersey,Princeton,https://planetprinceton.com/,
"3,128.05",Princeton Packet,Independent,New Jersey,Princeton,https://centraljersey.com/princeton-packet/,
429.00,Raritan Neighbor Online,Independent,New Jersey,Raritan,https://raritanneighbors.town.news/,
"2,543.00",Red Bank Green,Independent,New Jersey,Red Bank,https://www.redbankgreen.com/about-redbankgreen/,
"2,901.09",TAPinto Roxbury,Independent,New Jersey,Roxbury,https://www.tapinto.net/towns/roxbury,
"2,844.03",Echoes-Sentinel,Independent,New Jersey,Somerset County,https://www.newjerseyhills.com/echoes-sentinel/,
"2,901.11",TAPinto South Brunswick,Independent,New Jersey,South Brunswick,https://www.tapinto.net/towns/south-brunswick,
"2,025.00",South Jersey Climate News,Nonprofit,New Jersey,South Jersey,https://sjclimate.news/,Environmental Issues
"2,027.00",Follow South Jersey,Independent,New Jersey,South Jersey,https://followsouthjersey.com/,
"1,235.00",Front Runner,Independent,New Jersey,South Jersey,https://frontrunnernewjersey.com,Black-owned
"2,901.04",TAPinto SOMA,Independent,New Jersey,South Orange/Maplewood,https://www.tapinto.net/towns/soma,
"2,901.23",TAPinto Summit,Independent,New Jersey,Summit,https://www.tapinto.net/towns/summit,
"2,854.01",The Toms River Times,Independent,New Jersey,Toms River,https://issuu.com/micromediapubs/stacks/5577ce8ffcd047fdad53beb82090b8df,
"1,440.00",The Nubian News,Independent,New Jersey,Trenton,https://thenubiannews.com/,Black-owned
"1,276.00",Trenton Journal,Independent,New Jersey,Trenton,https://www.trentonjournal.com/,Black voice
"2,633.00",My Verona,Independent,New Jersey,Verona,https://myveronanj.com/,
"2,741.00",Ridge View Echo,Nonprofit,New Jersey,Warren County,https://ridgeviewecho.com/about/,Inst. for Nonprofit News (INN) member
"2,844.11",West Morris Reporter,Independent,New Jersey,West Morris,https://www.newjerseyhills.com/west_morris_reporter/,
20.00,New Mexico In Depth,Nonprofit,New Mexico,-,https://nmindepth.com/,
"2,662.00",New Mexico Jewish Journal,Nonprofit,New Mexico,-,https://www.nmjewishjournal.com/,
71.00,Searchlight New Mexico,Nonprofit,New Mexico,-,https://searchlightnm.org,
432.00,Source New Mexico,Nonprofit,New Mexico,-,https://sourcenm.com/,
"2,189.24",Public News Service - New Mexico,Other,New Mexico,-,https://www.publicnewsservice.org/state-new-mexico/NM,Public News Service
"2,807.06",New Mexico News,Independent,New Mexico,-,https://newmexico.news/#nm,
"2,627.00",New Mexico Political Report,Independent,New Mexico,-,https://nmpoliticalreport.com/,
"2,077.31",Center Square New Mexico,Nonprofit,New Mexico,--,https://www.thecentersquare.com/new_mexico/,taxpayer sensibility
"2,634.00",Alamogordo Daily News,Independent,New Mexico,Alamogordo,https://www.alamogordonews.com/,
"2,807.05",City Desk ABQ,Nonprofit,New Mexico,Albuquerque,https://newmexico.news/#abq,
69.00,Albuquerque Journal,Independent,New Mexico,Albuquerque,https://www.abqjournal.com/contact-us,
"2,620.00",Downtown Albuquerque News,Independent,New Mexico,Albuquerque,https://downtownalbuquerquenews.com/about-contact/,
"2,807.02",The Paper (ABQ News),Independent,New Mexico,Albuquerque,https://abq.news/,
"2,624.00",Artesia Daily Press,Independent,New Mexico,Artesia,https://artesianews.com/,
"2,684.00",Cibola Citizen,Independent,New Mexico,Cibola County,https://www.cibolacitizen.com/,
"2,675.00",Cloudcroft Reader,Independent,New Mexico,Cloudcroft,https://www.cloudcroftreader.com/,Substack
"2,807.04",Corrales Comment,Independent,New Mexico,Corrales,https://corralescomment.com/,
"2,664.00",De Baca County News,Independent,New Mexico,Da Baca County,https://www.debacacountynews.com/,
"1,937.00",Deming Headlight,Independent,New Mexico,Deming,https://www.demingheadlight.com,Letters to the editor are better than Facebook posts
"2,807.03",The Independent News,Independent,New Mexico,"East Mountains, Edgewood, and the Estancia Valley",https://edgewood.news,
"2,667.00",Grant County Beat,Independent,New Mexico,Grant County,https://www.grantcountybeat.com/,
"2,038.00",Silver City Daily Press,Independent,New Mexico,Grant County,https://www.scdailypress.com/,
"2,668.00",Hidalgo County Herald,Independent,New Mexico,Hidalgo County,https://www.hidalgoherald.com/shop/p/thisweek,
"2,248.00",Hobbs News-Sun,Independent,New Mexico,Hobbs,https://www.hobbsnews.com/,
"2,669.00",Jal Record,Independent,New Mexico,Jal,https://jalrecord.net/newspaper-book/,
"2,658.00",Las Cruces Bulletin,Independent,New Mexico,Las Cruces,https://www.lascrucesbulletin.com/,
"2,499.40",Las Vegas Optic,Independent,New Mexico,Las Vegas,https://www.lasvegasoptic.com/,
"2,626.00",Boomtown,Independent,New Mexico,Los Alamos,https://www.boomtownlosalamos.org/about,
"2,628.00",Los Alamos Reporter,Independent,New Mexico,Los Alamos,https://losalamosreporter.com/about/,
"2,625.00",Rio Grande Sun,Independent,New Mexico,NM (Northern),https://www.riograndesun.com/,
"2,623.00",Roswell Daily Record,Independent,New Mexico,Pecos Valley,https://www.rdrnews.com/,
"1,199.00",Rio Rancho Observer,Independent,New Mexico,Rio Rancho,https://rrobserver.com/,
"2,671.00",Ruidoso News,Independent,New Mexico,Ruidoso,https://www.ruidosonews.com/,
"2,213.10",Tri-City Record,Independent,New Mexico,San Juan County,https://www.tricityrecordnm.com/,
"2,807.01",Sandoval Signpost,Independent,New Mexico,Sandoval County,https://sandovalsignpost.kinsta.cloud/,
431.00,Santa Fe New Mexican,Independent,New Mexico,Santa Fe,https://www.santafenewmexican.com/,
70.00,Santa Fe Reporter,Independent,New Mexico,Santa Fe,https://www.sfreporter.com/,
"2,807.07",Sante Fe Reporter,Independent,New Mexico,Sante Fe,https://newmexico.news/#santafe,
"2,672.00",Sierra County Sentinel,Independent,New Mexico,Sierra County,https://www.gpkmedia.com/,
"1,074.00",El Defensor Chieftain,Independent,New Mexico,Socorro,https://dchieftain.com/news,
"2,619.00",Taos News,Independent,New Mexico,Taos,https://www.taosnews.com/news/local-news/,
"2,247.00",Questa Del Rio News,Nonprofit,New Mexico,Taos County (Northern),https://questanews.com/,"Inform, Inspire, Connect and Unite the Communities of N. Taos County"
"2,649.00",MountainAir Dispatch,Independent,New Mexico,Torrance County,https://www.mountainairdispatch.com/,
"1,198.00",Valencia County News-Bulletin,Independent,New Mexico,Valencia County,https://news-bulletin.com/,
829.00,New York Focus,Nonprofit,New York,-,https://nysfocus.com/,
"1,056.00",Labor Press,Other,New York,-,https://www.laborpress.org/,Labor
"2,189.25",Public News Service - New York,Other,New York,-,https://www.publicnewsservice.org/state-new-york/NY,Public News Service
"1,114.00",City and State NY,Independent,New York,-,https://www.cityandstateny.com/,
"2,077.32",Center Square New York,Nonprofit,New York,--,https://www.thecentersquare.com/new_york/,taxpayer sensibility
"2,472.00",Legislative Gazette,College-based,New York,Albany,https://legislativegazette.com/,Digital Media and Journalism Dept. SUNY New Paltz
"1,038.00",Times Union,Independent,New York,Albany,https://www.timesunion.com/,
"2,701.00",Altamont Enterprise,Independent,New York,Albany County,https://altamontenterprise.com/content/mission,
"2,287.00",Daily Gazette,Independent,New York,Albany region,https://www.dailygazette.com/,
"1,900.00",Allegany Hope,Independent,New York,Allegany County,https://alleganyhopewny.org/weather-resources/,
"2,287.02",Amsterdam Recorder,Independent,New York,Amsterdam,https://www.dailygazette.com/the_recorder/,
"2,723.00",Auburn Citizen,Large Chain,New York,Auburn County,https://auburnpub.com/,
"2,064.00",Hunts Point Express,Nonprofit,New York,Bronx,https://huntspointexpress.com/,Hunter College
"2,063.00",Mott Haven Herald,Nonprofit,New York,Bronx,https://motthavenherald.com/,Craig Newmark Graduate School of Journalism at CUNY
"2,068.00",Norwood News,Nonprofit,New York,Bronx,https://www.norwoodnews.org/,"Multilingual (incl. Arabic, French Spanish, Bengali, Chinese"
"2,065.00",Welcome2TheBronx,Other,New York,Bronx,https://www.welcome2thebronx.com/,
"3,593.00",Bronx Daily,Independent,New York,Bronx,https://bronx.com/news/,
"3,429.00",Bronx Post,Independent,New York,Bronx,https://bronxpost.com/,
"1,820.03",Bronx Times,Independent,New York,Bronx,https://www.bxtimes.com/,
"2,066.00",Co-op City Times,Independent,New York,Bronx,https://issuu.com/cctimes,
457.00,The Riverdale Press,Independent,New York,Bronx,https://www.riverdalepress.com/,
142.00,BK Reader,Independent,New York,Brooklyn,https://bkreader.com/,Black-owned
436.00,Bklyner,Independent,New York,Brooklyn,https://bklyner.com/,Women-owned
"1,872.00",Brooklyn Daily Eagle,Independent,New York,Brooklyn,https://brooklyneagle.com,
"1,820.02",Brooklyn Paper,Independent,New York,Brooklyn,https://www.brooklynpaper.com/,
"2,069.00",East New York,Independent,New York,Brooklyn,https://eastnewyork.com/,
439.00,El Diario NY,Independent,New York,Brooklyn,https://eldiariony.com/,Spanish
"3,210.00",Greenpointers,Independent,New York,Brooklyn,https://greenpointers.com/,
180.00,Our Time Press,Independent,New York,Brooklyn,https://ourtimepress.com/,Black-owned
"1,820.05",Bay Ridge Courter,Independent,New York,Brooklyn (Bay Ridge),https://www.brooklynpaper.com/,
"2,613.00",Greenline,Independent,New York,Brooklyn (North),https://northbrooklynnews.com/,
73.00,Investigative Post,Nonprofit,New York,Buffalo,https://www.investigativepost.org/,Inst. for Nonprofit News (INN) member
"1,369.00",Buffalo Criterion,Independent,New York,Buffalo,https://www.facebook.com/The-Buffalo-Criterion-Newspaper-105145307688681/,Black-owned
"2,047.00",Buffalo News,Large Chain,New York,Buffalo,https://buffalonews.com,
"1,871.00",Bushwick Daily,Independent,New York,Bushwick (Brooklyn),https://bushwickdaily.com/,
435.00,CNY Latino,Independent,New York,Central NY,https://cnylatinonewspaper.com/,
"2,699.01",Observer,Independent,New York,Chautauqua County,https://www.observertoday.com/contact-us/,
"2,699.00",Post-Journal,Independent,New York,Chautauqua County,https://www.post-journal.com/news/local-news/,
"3,431.00",Chelsea Community News,Independent,New York,Chelsea,https://chelseacommunitynews.com/,
"2,067.00",Island Current,Nonprofit,New York,City Island,https://www.theislandcurrent.com/index.html,
452.00,The Highlands Current,Nonprofit,New York,Cold Spring,https://highlandscurrent.org/,ANNO Member / INN Member
"2,831.04",Cornwall Local,Independent,New York,Cornwall,https://www.timeshudsonvalley.com/cornwall-local/,
437.00,Cortland Standard,Independent,New York,Cortland County,https://www.cortlandstandard.com/,
827.00,Delaware Currents,Nonprofit,New York,Delaware River watershed,https://delawarecurrents.org/,Delaware River from Catskill Mountains headwaters to the Delaware Bay
451.00,Spotlight Newspapers,Independent,New York,Delmar,https://spotlightnews.com/,
"2,980.00",Finger Lakes 1,Independent,New York,Finger Lakes,https://www.fingerlakes1.com/,
144.00,The Batavian,Independent,New York,Genesee County,https://www.thebatavian.com/,
"2,287.01",Leader-Herald,Independent,New York,Gloversville,https://www.dailygazette.com/leader_herald/,
"2,478.05",The (Goshen) Chronicle,Independent,New York,Goshen,https://www.chroniclenewspaper.com/,
"1,202.00",Africa in Harlem,Independent,New York,Harlem,https://africainharlem.nyc/en/,French & English / Black-owned
"1,331.00",Harlem Community News,Independent,New York,Harlem,https://www.harlemcommunitynews.com/,Black-owned
"1,314.00",Harlem World Magazine,Independent,New York,Harlem,https://www.harlemworldmagazine.com,Black voice
"2,831.02",Mid-Hudson,Independent,New York,Hudson Valley,https://www.timeshudsonvalley.com/mid-hudson-times/,
"2,308.00",The River,Independent,New York,Hudson Valley,https://www.chronogram.com/river-newsroom,Solutions Journalism
"3,068.05",Interlaken Review,Independent,New York,Interlaken,https://www.facebook.com/InterlakenReview/about/,
453.00,The Ithaca Voice,Nonprofit,New York,Ithaca,https://ithacavoice.org/,Inst. for Nonprofit News (INN) member
"3,068.01",Ithaca Times,Independent,New York,Ithaca,https://www.facebook.com/theithacatimes/,
"2,962.02",NNY360 (Jefferson County),Independent,New York,Jefferson County,https://www.nny360.com/news/jeffersoncounty/,
"2,443.00",Kingston Wire,Independent,New York,Kingston,https://kingstonwire.com/about-us,
"2,440.00",Shawangunk Journal,Independent,New York,Kingston,https://shawangunkjournal.com/,
"3,013.00",Hudson Valley One,Independent,New York,"Kingston, New Paltz, Saugerties",https://hudsonvalleyone.com/category/news/,
"2,962.01",NNY360 (Lewis County),Independent,New York,Lewis County,https://www.nny360.com/news/lewiscounty/,
"2,703.00",Lockport Union-Sun & Journal,Independent,New York,Lockport,https://www.lockportjournal.com/news/local_news/,
"2,229.00",The Long Island Advocate / WRHU,Nonprofit,New York,Long Island,https://longislandadvocate.com/,Hofstra University
950.00,New York Trend,Independent,New York,Long Island,https://newyorktrendnyc.com/,Black-owned
444.10,Manhattan Times,Independent,New York,Manhattan,https://www.manhattantimesnews.com/,Spanish & English
"2,342.00",The Broadsheet,Independent,New York,Manhattan (Lower),https://www.ebroadsheet.com/about/,
"2,850.00",Upper East Site,Independent,New York,Manhattan (UES),https://www.uppereastsite.com,
"3,127.01",The Millerton News,Nonprofit,New York,Millerton,https://millertonnews.com/communities/millerton,
"3,312.00",W42ST,Independent,New York,New York,https://w42st.com/,
"1,069.06",Chalkbeat - NYC,Nonprofit,New York,New York City,https://www.chalkbeat.org/newyork/,Education
21.00,City Limits,Nonprofit,New York,New York City,https://citylimits.org/about-us/,Inst. for Nonprofit News (INN) member
"1,700.00",Documented,Nonprofit,New York,New York City,https://documentedny.com/about-us/,Spanish & English / INN Member
"2,431.00",Epicenter-NYC,Nonprofit,New York,New York City,https://epicenter-nyc.com/about-us/,"artists and small businesses, culture and civic life"
441.00,Gothamist,Nonprofit,New York,New York City,https://gothamist.com/,
"1,070.01",Healthbeat - New York,Nonprofit,New York,New York City,https://www.healthbeat.org/newyork/,Education
"2,315.01",Streetsblog - NYC,Nonprofit,New York,New York City,https://nyc.streetsblog.org/,sustainable transportation
25.00,The City,Nonprofit,New York,New York City,https://www.thecity.nyc/,Inst. for Nonprofit News (INN) member
830.00,The FERN,Nonprofit,New York,New York City,https://thefern.org,Environment and Food
"1,037.00",The Indypendent,Nonprofit,New York,New York City,https://indypendent.org/,
"3,599.00",Columbia Spectator,College-based,New York,New York City,https://www.columbiaspectator.com/,Independent Columbia U Newspaper
178.00,Black Star News,Independent,New York,New York City,https://blackstarnews.com/articles/ny-watch/,Black-owned
"1,326.00",Caribbean American Weekly,Independent,New York,New York City,https://caribbeanamericanweekly.com/,Black voice
